CountryName,CountryCode,IndicatorName,Year,Value
French Polynesia,PYF,GDP growth (annual %),1978,9.892559299
Gabon,GAB,GDP growth (annual %),1978,-24.04920607
"Gambia, The",GMB,GDP growth (annual %),1978,6.316446315
Georgia,GEO,GDP growth (annual %),1978,7.429127692
Germany,DEU,GDP growth (annual %),1978,3.008492877
Ghana,GHA,GDP growth (annual %),1978,8.475935599
Greece,GRC,GDP growth (annual %),1978,7.246863293
Greenland,GRL,GDP growth (annual %),1978,6.016717122
Grenada,GRD,GDP growth (annual %),1978,5.414719583
Guatemala,GTM,GDP growth (annual %),1978,4.996689821
Guinea-Bissau,GNB,GDP growth (annual %),1978,13.12604338
Guyana,GUY,GDP growth (annual %),1978,-1.806188772
Honduras,HND,GDP growth (annual %),1978,10.00570129
"Hong Kong SAR, China",HKG,GDP growth (annual %),1978,8.260933334
Iceland,ISL,GDP growth (annual %),1978,6.016714598
India,IND,GDP growth (annual %),1978,5.712532089
Indonesia,IDN,GDP growth (annual %),1978,9.20555751
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1978,-12.84085667
Iraq,IRQ,GDP growth (annual %),1978,17.05696466
Ireland,IRL,GDP growth (annual %),1978,7.186728668
Israel,ISR,GDP growth (annual %),1978,4.821514271
Italy,ITA,GDP growth (annual %),1978,3.240139793
Jamaica,JAM,GDP growth (annual %),1978,-0.053700315
Japan,JPN,GDP growth (annual %),1978,5.271941503
Jordan,JOR,GDP growth (annual %),1978,21.00411821
Kenya,KEN,GDP growth (annual %),1978,6.912493547
Kiribati,KIR,GDP growth (annual %),1978,1.05959334
"Korea, Rep.",KOR,GDP growth (annual %),1978,10.29758717
Kuwait,KWT,GDP growth (annual %),1978,7.359335593
Lesotho,LSO,GDP growth (annual %),1978,18.31687593
Liberia,LBR,GDP growth (annual %),1978,4.816220628
Liechtenstein,LIE,GDP growth (annual %),1978,4.758676835
Luxembourg,LUX,GDP growth (annual %),1978,4.074971206
Madagascar,MDG,GDP growth (annual %),1978,-2.661805965
Malawi,MWI,GDP growth (annual %),1978,9.745068039
Malaysia,MYS,GDP growth (annual %),1978,6.652034738
Mali,MLI,GDP growth (annual %),1978,-1.46347634
Malta,MLT,GDP growth (annual %),1978,11.16116115
Mauritania,MRT,GDP growth (annual %),1978,-0.504713835
Mauritius,MUS,GDP growth (annual %),1978,3.830806065
Mexico,MEX,GDP growth (annual %),1978,8.956942327
Monaco,MCO,GDP growth (annual %),1978,3.953551301
Morocco,MAR,GDP growth (annual %),1978,2.232663399
Myanmar,MMR,GDP growth (annual %),1978,6.517817022
Nepal,NPL,GDP growth (annual %),1978,4.40574139
Netherlands,NLD,GDP growth (annual %),1978,2.696246756
New Caledonia,NCL,GDP growth (annual %),1978,9.800007197
New Zealand,NZL,GDP growth (annual %),1978,0.318069032
Nicaragua,NIC,GDP growth (annual %),1978,-7.838800375
Niger,NER,GDP growth (annual %),1978,13.47261233
Nigeria,NGA,GDP growth (annual %),1978,-5.764158392
Norway,NOR,GDP growth (annual %),1978,3.869332141
Oman,OMN,GDP growth (annual %),1978,-3.69353109
Pakistan,PAK,GDP growth (annual %),1978,8.048533619
Panama,PAN,GDP growth (annual %),1978,9.739919072
Papua New Guinea,PNG,GDP growth (annual %),1978,8.549859336
Paraguay,PRY,GDP growth (annual %),1978,12.02872995
Peru,PER,GDP growth (annual %),1978,0.282736372
Philippines,PHL,GDP growth (annual %),1978,5.172103287
Portugal,PRT,GDP growth (annual %),1978,2.815966072
Puerto Rico,PRI,GDP growth (annual %),1978,6.931947667
Rwanda,RWA,GDP growth (annual %),1978,9.15084082
San Marino,SMR,GDP growth (annual %),1978,3.240133041
Saudi Arabia,SAU,GDP growth (annual %),1978,-0.991991435
Senegal,SEN,GDP growth (annual %),1978,-3.953931262
Seychelles,SYC,GDP growth (annual %),1978,21.15169252
Sierra Leone,SLE,GDP growth (annual %),1978,2.406332166
Singapore,SGP,GDP growth (annual %),1978,8.70318587
Somalia,SOM,GDP growth (annual %),1978,3.727489087
South Africa,ZAF,GDP growth (annual %),1978,3.014507792
Spain,ESP,GDP growth (annual %),1978,1.463003374
Sri Lanka,LKA,GDP growth (annual %),1978,5.65383846
St. Kitts and Nevis,KNA,GDP growth (annual %),1978,4.380354458
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1978,9.777046233
Sudan,SDN,GDP growth (annual %),1978,-5.930986722
Suriname,SUR,GDP growth (annual %),1978,7.613497515
Swaziland,SWZ,GDP growth (annual %),1978,1.32712754
Sweden,SWE,GDP growth (annual %),1978,1.751548043
Syrian Arab Republic,SYR,GDP growth (annual %),1978,8.726630988
Thailand,THA,GDP growth (annual %),1978,10.29574653
Togo,TGO,GDP growth (annual %),1978,11.04543451
Trinidad and Tobago,TTO,GDP growth (annual %),1978,10.01647569
Tunisia,TUN,GDP growth (annual %),1978,6.440473802
Turkey,TUR,GDP growth (annual %),1978,1.502932994
United Arab Emirates,ARE,GDP growth (annual %),1978,-1.5896033
United Kingdom,GBR,GDP growth (annual %),1978,4.130616496
United States,USA,GDP growth (annual %),1978,5.561684929
Uruguay,URY,GDP growth (annual %),1978,5.373985348
"Venezuela, RB",VEN,GDP growth (annual %),1978,2.346896385
Virgin Islands (U.S.),VIR,GDP growth (annual %),1978,3.452792541
Zambia,ZMB,GDP growth (annual %),1978,0.553763681
Zimbabwe,ZWE,GDP growth (annual %),1978,-2.706922485
Arab World,ARB,GDP growth (annual %),1979,10.28398808
Caribbean small states,CSS,GDP growth (annual %),1979,4.411562131
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1979,5.808221326
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1979,7.122893724
Euro area,EMU,GDP growth (annual %),1979,3.851324927
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1979,3.740223698
European Union,EUU,GDP growth (annual %),1979,3.824181203
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1979,0.035220629
High income,HIC,GDP growth (annual %),1979,4.089738408
High income: OECD,OEC,GDP growth (annual %),1979,3.878863535
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1979,6.966792055
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1979,7.047623974
Low & middle income,LMY,GDP growth (annual %),1979,3.987424854
Lower middle income,LMC,GDP growth (annual %),1979,1.185845924
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1979,4.556258405
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1979,-2.480762923
Middle income,MIC,GDP growth (annual %),1979,4.022564027
North America,NAC,GDP growth (annual %),1979,3.231162909
OECD members,OED,GDP growth (annual %),1979,3.96803953
Small states,SST,GDP growth (annual %),1979,4.351663641
South Asia,SAS,GDP growth (annual %),1979,-3.045178243
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1979,3.798427429
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1979,3.78214984
Upper middle income,UMC,GDP growth (annual %),1979,4.963860285
World,WLD,GDP growth (annual %),1979,4.07703018
Algeria,DZA,GDP growth (annual %),1979,7.477826553
Andorra,ADO,GDP growth (annual %),1979,0.041546518
Antigua and Barbuda,ATG,GDP growth (annual %),1979,7.343571085
Argentina,ARG,GDP growth (annual %),1979,10.22276346
Australia,AUS,GDP growth (annual %),1979,4.052844193
Austria,AUT,GDP growth (annual %),1979,5.356699873
"Bahamas, The",BHS,GDP growth (annual %),1979,26.13929577
Bangladesh,BGD,GDP growth (annual %),1979,4.801634601
Belgium,BEL,GDP growth (annual %),1979,2.341073043
Belize,BLZ,GDP growth (annual %),1979,7.517021513
Benin,BEN,GDP growth (annual %),1979,6.535747407
Bermuda,BMU,GDP growth (annual %),1979,2.14797136
Bolivia,BOL,GDP growth (annual %),1979,0.133344041
Botswana,BWA,GDP growth (annual %),1979,12.14858892
Brazil,BRA,GDP growth (annual %),1979,6.766284965
Brunei Darussalam,BRN,GDP growth (annual %),1979,22.56242804
Burkina Faso,BFA,GDP growth (annual %),1979,3.664621512
Burundi,BDI,GDP growth (annual %),1979,1.66495495
Cameroon,CMR,GDP growth (annual %),1979,6.035118773
Canada,CAN,GDP growth (annual %),1979,3.804922884
Central African Republic,CAF,GDP growth (annual %),1979,-2.465071279
Chad,TCD,GDP growth (annual %),1979,-21.44108769
Chile,CHL,GDP growth (annual %),1979,8.682319916
China,CHN,GDP growth (annual %),1979,7.599999997
Colombia,COL,GDP growth (annual %),1979,5.382853373
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1979,0.430088262
"Congo, Rep.",COG,GDP growth (annual %),1979,9.813224739
Costa Rica,CRI,GDP growth (annual %),1979,4.93912395
Cote d'Ivoire,CIV,GDP growth (annual %),1979,2.394407464
Cuba,CUB,GDP growth (annual %),1979,1.088183477
Cyprus,CYP,GDP growth (annual %),1979,9.905568041
Denmark,DNK,GDP growth (annual %),1979,3.950129277
Dominica,DMA,GDP growth (annual %),1979,-18.44415398
Dominican Republic,DOM,GDP growth (annual %),1979,4.531399217
Ecuador,ECU,GDP growth (annual %),1979,3.734048401
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1979,6.038857115
El Salvador,SLV,GDP growth (annual %),1979,-4.180265437
Fiji,FJI,GDP growth (annual %),1979,12.22482087
Finland,FIN,GDP growth (annual %),1979,7.121926394
France,FRA,GDP growth (annual %),1979,3.559112323
French Polynesia,PYF,GDP growth (annual %),1979,3.925924174
Gabon,GAB,GDP growth (annual %),1979,0.474405278
"Gambia, The",GMB,GDP growth (annual %),1979,-1.328183166
Georgia,GEO,GDP growth (annual %),1979,7.370346072
Germany,DEU,GDP growth (annual %),1979,4.150363333
Ghana,GHA,GDP growth (annual %),1979,-2.514941418
Greece,GRC,GDP growth (annual %),1979,3.282080248
Greenland,GRL,GDP growth (annual %),1979,4.860598687
Grenada,GRD,GDP growth (annual %),1979,6.011886135
Guatemala,GTM,GDP growth (annual %),1979,4.713456087
Guinea-Bissau,GNB,GDP growth (annual %),1979,1.994144363
Guyana,GUY,GDP growth (annual %),1979,-1.835696261
Honduras,HND,GDP growth (annual %),1979,4.66442082
"Hong Kong SAR, China",HKG,GDP growth (annual %),1979,11.55677043
Iceland,ISL,GDP growth (annual %),1979,4.860582385
India,IND,GDP growth (annual %),1979,-5.238182703
Indonesia,IDN,GDP growth (annual %),1979,7.092622175
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1979,-12.02076025
Iraq,IRQ,GDP growth (annual %),1979,20.86925543
Ireland,IRL,GDP growth (annual %),1979,3.073036235
Israel,ISR,GDP growth (annual %),1979,6.284798676
Italy,ITA,GDP growth (annual %),1979,5.95915945
Jamaica,JAM,GDP growth (annual %),1979,-1.060041317
Japan,JPN,GDP growth (annual %),1979,5.484041832
Jordan,JOR,GDP growth (annual %),1979,9.120068139
Kenya,KEN,GDP growth (annual %),1979,7.615226042
Kiribati,KIR,GDP growth (annual %),1979,-11.58499423
"Korea, Rep.",KOR,GDP growth (annual %),1979,8.389703142
Kuwait,KWT,GDP growth (annual %),1979,13.914124
Lesotho,LSO,GDP growth (annual %),1979,2.893918885
Liberia,LBR,GDP growth (annual %),1979,3.26481969
Liechtenstein,LIE,GDP growth (annual %),1979,4.758671481
Luxembourg,LUX,GDP growth (annual %),1979,2.345609021
Madagascar,MDG,GDP growth (annual %),1979,9.85465029
Malawi,MWI,GDP growth (annual %),1979,4.396153717
Malaysia,MYS,GDP growth (annual %),1979,9.349101406
Mali,MLI,GDP growth (annual %),1979,10.39567723
Malta,MLT,GDP growth (annual %),1979,10.49076999
Mauritania,MRT,GDP growth (annual %),1979,4.790039851
Mauritius,MUS,GDP growth (annual %),1979,3.516525749
Mexico,MEX,GDP growth (annual %),1979,9.698170138
Monaco,MCO,GDP growth (annual %),1979,3.534204929
Morocco,MAR,GDP growth (annual %),1979,4.793787174
Myanmar,MMR,GDP growth (annual %),1979,5.20127748
Nepal,NPL,GDP growth (annual %),1979,2.368877794
Netherlands,NLD,GDP growth (annual %),1979,2.014166189
New Caledonia,NCL,GDP growth (annual %),1979,-13.60000507
New Zealand,NZL,GDP growth (annual %),1979,2.191804994
Nicaragua,NIC,GDP growth (annual %),1979,-26.47878886
Niger,NER,GDP growth (annual %),1979,7.146996066
Nigeria,NGA,GDP growth (annual %),1979,6.759430935
Norway,NOR,GDP growth (annual %),1979,4.372510156
Oman,OMN,GDP growth (annual %),1979,4.331741541
Pakistan,PAK,GDP growth (annual %),1979,3.758435569
Panama,PAN,GDP growth (annual %),1979,4.507880533
Papua New Guinea,PNG,GDP growth (annual %),1979,1.832395513
Paraguay,PRY,GDP growth (annual %),1979,11.86214697
Peru,PER,GDP growth (annual %),1979,5.796396827
Philippines,PHL,GDP growth (annual %),1979,5.639675746
Portugal,PRT,GDP growth (annual %),1979,5.638937405
Puerto Rico,PRI,GDP growth (annual %),1979,7.906824991
Rwanda,RWA,GDP growth (annual %),1979,11.86990803
San Marino,SMR,GDP growth (annual %),1979,5.959271355
Saudi Arabia,SAU,GDP growth (annual %),1979,9.743485308
Senegal,SEN,GDP growth (annual %),1979,7.001685615
Seychelles,SYC,GDP growth (annual %),1979,15.79434062
Sierra Leone,SLE,GDP growth (annual %),1979,4.511265607
Singapore,SGP,GDP growth (annual %),1979,9.419556972
Somalia,SOM,GDP growth (annual %),1979,-2.708465849
South Africa,ZAF,GDP growth (annual %),1979,3.790545406
Spain,ESP,GDP growth (annual %),1979,0.041546504
Sri Lanka,LKA,GDP growth (annual %),1979,6.403541156
St. Kitts and Nevis,KNA,GDP growth (annual %),1979,7.474313064
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1979,3.382857203
Sudan,SDN,GDP growth (annual %),1979,-5.018599329
Suriname,SUR,GDP growth (annual %),1979,-6.026673579
Swaziland,SWZ,GDP growth (annual %),1979,3.106945528
Sweden,SWE,GDP growth (annual %),1979,3.840003515
Syrian Arab Republic,SYR,GDP growth (annual %),1979,3.632355619
Thailand,THA,GDP growth (annual %),1979,5.371766513
Togo,TGO,GDP growth (annual %),1979,-5.167742641
Trinidad and Tobago,TTO,GDP growth (annual %),1979,3.599370746
Tunisia,TUN,GDP growth (annual %),1979,6.567521261
Turkey,TUR,GDP growth (annual %),1979,-0.624113561
United Arab Emirates,ARE,GDP growth (annual %),1979,20.92357308
United Kingdom,GBR,GDP growth (annual %),1979,3.676572556
United States,USA,GDP growth (annual %),1979,3.17569075
Uruguay,URY,GDP growth (annual %),1979,6.199116731
"Venezuela, RB",VEN,GDP growth (annual %),1979,0.764355286
Virgin Islands (U.S.),VIR,GDP growth (annual %),1979,8.871999273
Zambia,ZMB,GDP growth (annual %),1979,-3.02393083
Zimbabwe,ZWE,GDP growth (annual %),1979,3.297035399
Arab World,ARB,GDP growth (annual %),1980,9.586066132
Caribbean small states,CSS,GDP growth (annual %),1980,-0.84568504
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1980,3.328131722
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1980,7.20971215
Euro area,EMU,GDP growth (annual %),1980,2.151675094
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1980,1.358755618
European Union,EUU,GDP growth (annual %),1980,1.372004609
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1980,-0.489935523
High income,HIC,GDP growth (annual %),1980,1.302861663
High income: OECD,OEC,GDP growth (annual %),1980,1.092899831
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1980,6.394419046
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1980,7.725919149
Low & middle income,LMY,GDP growth (annual %),1980,4.93395539
Lower middle income,LMC,GDP growth (annual %),1980,5.2500621
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1980,2.796361554
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1980,-6.083542207
Middle income,MIC,GDP growth (annual %),1980,4.983615991
North America,NAC,GDP growth (annual %),1980,-0.02620464
OECD members,OED,GDP growth (annual %),1980,1.256471993
Pacific island small states,PSS,GDP growth (annual %),1980,-4.561053309
Small states,SST,GDP growth (annual %),1980,-0.392988708
South Asia,SAS,GDP growth (annual %),1980,6.47036928
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1980,4.0175985
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1980,4.030113279
Upper middle income,UMC,GDP growth (annual %),1980,4.898357263
World,WLD,GDP growth (annual %),1980,1.753516726
Algeria,DZA,GDP growth (annual %),1980,0.790606971
Andorra,ADO,GDP growth (annual %),1980,2.208728144
Antigua and Barbuda,ATG,GDP growth (annual %),1980,8.59506429
Argentina,ARG,GDP growth (annual %),1980,4.151762342
Australia,AUS,GDP growth (annual %),1980,3.051391053
Austria,AUT,GDP growth (annual %),1980,1.731485369
"Bahamas, The",BHS,GDP growth (annual %),1980,6.495281921
Bangladesh,BGD,GDP growth (annual %),1980,0.819141869
Belgium,BEL,GDP growth (annual %),1980,4.444054049
Belize,BLZ,GDP growth (annual %),1980,15.16651808
Benin,BEN,GDP growth (annual %),1980,6.781763875
Bermuda,BMU,GDP growth (annual %),1980,7.943925234
Bolivia,BOL,GDP growth (annual %),1980,-1.371773316
Botswana,BWA,GDP growth (annual %),1980,11.98690138
Brazil,BRA,GDP growth (annual %),1980,9.110960155
Brunei Darussalam,BRN,GDP growth (annual %),1980,-6.99670269
Burkina Faso,BFA,GDP growth (annual %),1980,0.796878872
Burundi,BDI,GDP growth (annual %),1980,0.991055725
Cameroon,CMR,GDP growth (annual %),1980,-1.965291669
Canada,CAN,GDP growth (annual %),1980,2.162616896
Central African Republic,CAF,GDP growth (annual %),1980,-4.478599822
Chad,TCD,GDP growth (annual %),1980,-6.047670747
Chile,CHL,GDP growth (annual %),1980,8.148606529
China,CHN,GDP growth (annual %),1980,7.806691451
Colombia,COL,GDP growth (annual %),1980,4.098199161
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1980,2.194912924
"Congo, Rep.",COG,GDP growth (annual %),1980,17.63660548
Costa Rica,CRI,GDP growth (annual %),1980,0.751895406
Cote d'Ivoire,CIV,GDP growth (annual %),1980,-10.95769727
Cuba,CUB,GDP growth (annual %),1980,-4.849443009
Cyprus,CYP,GDP growth (annual %),1980,5.753245303
Denmark,DNK,GDP growth (annual %),1980,-0.48754235
Dominica,DMA,GDP growth (annual %),1980,14.26068471
Dominican Republic,DOM,GDP growth (annual %),1980,7.968738509
Ecuador,ECU,GDP growth (annual %),1980,3.708682969
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1980,10.01133525
El Salvador,SLV,GDP growth (annual %),1980,-11.77131766
Fiji,FJI,GDP growth (annual %),1980,-1.6034563
Finland,FIN,GDP growth (annual %),1980,5.389047425
France,FRA,GDP growth (annual %),1980,1.588098817
French Polynesia,PYF,GDP growth (annual %),1980,0.484901265
Gabon,GAB,GDP growth (annual %),1980,2.552937158
"Gambia, The",GMB,GDP growth (annual %),1980,6.270079608
Georgia,GEO,GDP growth (annual %),1980,4.576266275
Germany,DEU,GDP growth (annual %),1980,1.408828659
Ghana,GHA,GDP growth (annual %),1980,0.471695943
Greece,GRC,GDP growth (annual %),1980,0.677131022
Greenland,GRL,GDP growth (annual %),1980,8.676005423
Grenada,GRD,GDP growth (annual %),1980,-0.445671335
Guatemala,GTM,GDP growth (annual %),1980,3.759978164
